window_id;n_likes;n_comments;window_name;window_card_image;window_badge_color;window_description;window_average_price;window_last_visit;window_high_light_1;window_high_light_2;window_high_light_3;image_list;carousel_interval;window_category;window_product_type;window_comments
71;83;5;teste_71;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_71;456;82;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-29;aaaaa|bbbbb|ccccc
72;84;5;teste_72;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_72;463;83;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-29,5;dddd|aaa|kkk
73;84;5;teste_73;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_73;469;84;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-30;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
74;85;5;teste_74;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_74;475;85;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-30,5;aandekjh746|dbekhdb856
75;85;5;teste_75;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_75;482;86;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-31;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
76;86;5;teste_76;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_76;488;87;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-31,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
77;86;5;teste_77;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_77;495;88;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-32;dddd|aaa|kkk
78;87;5;teste_78;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_78;501;89;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-32,5;aaaaa|bbbbb|ccccc
79;87;5;teste_79;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_79;508;90;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-33;dddd|aaa|kkk
80;88;5;teste_80;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_80;514;91;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-33,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
81;88;5;teste_81;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_81;520;92;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-34;aandekjh746|dbekhdb857
82;89;5;teste_82;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_82;527;93;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-34,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
83;89;5;teste_83;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_83;533;94;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-35;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
84;90;5;teste_84;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_84;540;95;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-35,5;dddd|aaa|kkk
85;90;5;teste_85;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_85;546;96;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-36;aaaaa|bbbbb|ccccc
86;91;5;teste_86;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_86;553;97;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-36,5;dddd|aaa|kkk
87;91;5;teste_87;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_87;559;98;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-37;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
88;92;5;teste_88;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_88;565;99;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-37,5;aandekjh746|dbekhdb858
89;92;5;teste_89;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_89;572;100;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-38;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
90;93;5;teste_90;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_90;578;101;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-38,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
91;93;5;teste_91;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_91;585;102;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-39;dddd|aaa|kkk
92;94;5;teste_92;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_92;591;103;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-39,5;aaaaa|bbbbb|ccccc
93;94;5;teste_93;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_93;598;104;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-40;dddd|aaa|kkk
94;94;5;teste_94;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_94;604;105;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-40,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
95;95;5;teste_95;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_95;610;106;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-41;aandekjh746|dbekhdb859
96;95;5;teste_96;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_96;617;107;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-41,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
97;96;5;teste_97;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_97;623;108;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-42;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
98;96;5;teste_98;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_98;630;109;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-42,5;dddd|aaa|kkk
99;97;5;teste_99;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_99;636;110;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-43;aaaaa|bbbbb|ccccc
100;97;5;teste_100;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_100;643;111;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-43,5;dddd|aaa|kkk
101;98;5;teste_101;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_101;649;112;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-44;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
102;98;5;teste_102;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_102;655;113;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-44,5;aandekjh746|dbekhdb860
103;99;5;teste_103;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_103;662;114;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-45;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
104;99;5;teste_104;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_104;668;115;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-45,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
105;100;5;teste_105;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_105;675;116;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-46;dddd|aaa|kkk
106;100;5;teste_106;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_106;681;117;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-46,5;aaaaa|bbbbb|ccccc
107;101;5;teste_107;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_107;688;118;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-47;dddd|aaa|kkk
108;101;5;teste_108;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_108;694;119;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-47,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
109;102;5;teste_109;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_109;700;120;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-48;aandekjh746|dbekhdb861
110;102;5;teste_110;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_110;707;121;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-48,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
111;103;5;teste_111;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_111;713;122;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-49;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
112;103;5;teste_112;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_112;720;123;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-49,5;dddd|aaa|kkk
113;104;5;teste_113;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_113;726;124;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-50;aaaaa|bbbbb|ccccc
114;104;5;teste_114;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_114;733;125;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-50,5;dddd|aaa|kkk
115;105;5;teste_115;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_115;739;126;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-51;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
116;105;5;teste_116;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_116;745;127;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-51,5;aandekjh746|dbekhdb862
117;106;5;teste_117;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_117;752;128;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-52;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
118;106;5;teste_118;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_118;758;129;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-52,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
119;107;5;teste_119;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_119;765;130;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-53;dddd|aaa|kkk
120;107;5;teste_120;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_120;771;131;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-53,5;aaaaa|bbbbb|ccccc
121;108;5;teste_121;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_121;778;132;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-54;dddd|aaa|kkk
122;108;5;teste_122;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_122;784;133;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-54,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
123;109;5;teste_123;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_123;790;134;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-55;aandekjh746|dbekhdb863
124;109;5;teste_124;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_124;797;135;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-55,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
125;110;5;teste_125;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_125;803;136;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-56;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
126;110;5;teste_126;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_126;810;137;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-56,5;dddd|aaa|kkk
127;111;5;teste_127;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_127;816;138;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-57;aaaaa|bbbbb|ccccc
128;111;5;teste_128;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_128;823;139;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-57,5;dddd|aaa|kkk
129;112;5;teste_129;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_129;829;140;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-58;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
130;112;5;teste_130;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_130;835;141;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-58,5;aandekjh746|dbekhdb864
131;113;5;teste_131;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_131;842;142;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-59;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
132;113;5;teste_132;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_132;848;143;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-59,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
133;114;5;teste_133;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_133;855;144;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-60;dddd|aaa|kkk
134;114;5;teste_134;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_134;861;145;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-60,5;aaaaa|bbbbb|ccccc
135;115;5;teste_135;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_135;868;146;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-61;dddd|aaa|kkk
